Topic,Words,Frequency,Timestamp,Name
68,"paradebeispiel, versöhnungsarbeit, energiewender, krisengebiet, friedensdienst",2,2002,68_ökologisch_subvention_umwelt_umweltfreundliches
69,"verfassungsentwurf, suggerieren, populistisch, beeinflussen, jugendschutz",3,2002,69_jugendliche_generation_lebensverhältnisse_jugendvertretungen
-1,"wahlprogramm, neu, sozial, umwelt, international",1209,2005,-1_müssen_sollen_neu_mehr
0,"bildung, jung, hochschule, jugendliche, ausbildung",109,2005,Jugendbildung
1,"stehen, politik, republik, ökologisch, klimaschutz",77,2005,Politik
2,"gleich, mann, politik, frauenrechte, geschlechter",48,2005,Gleichberechtigung
3,"europäisch, europa, union, parlament, demokratisch",67,2005,EU
4,"kindern, familie, kindergrundsicherung, jung, kinderbetreuung",60,2005,Familie
5,"erneuerbar, energien, energie, hunderttausend, solarzelle",29,2005,Energiewende
6,"verkehr, autobahn, bus, öffentlich, verkehrssicherheit",27,2005,Verkehrswende
7,"migrantinn, migrant, staatsbürgerschaft, einwanderungsland, flüchtling",19,2005,Einwanderung
8,"klimaschutz, klimazerstörung, globalisierung, cogebäudesanierungsprogramm, ideologe",16,2005,Klimaschutz
9,"landwirtschaft, agrogentechnik, landbau, landwirtschaftspolitik, agrarwende",23,2005,Landwirtschaft
10,"demokratisch, demokratie, realistisch, bürgerschaftlich, lebendig",26,2005,10_demokratie_demokratisch_politisch_gesellschaft
11,"arbeitsmarktpolitik, arbeitsplatz, arbeitszeit, tarifpolitik, schwarzarbeit",32,2005,11_arbeitszeitverkürzung_arbeit_arbeitszeit_job
12,"bürgerversicherung, sozialversicherungssystem, solidarisch, privat, krankenversicherung",20,2005,12_rente_rentenversicherung_krankenversicherung_altersvorsorge
13,"atomwaffe, nuklear, euratomvertrag, nuklearabkommen, kooperationsverträge",11,2005,13_militärisch_atomwaffe_bundeswehr_atomar
14,"polizei, rechtsstaatlich, rechtsextremismus, propagandaaktivitäten, verhaftet",20,2005,14_polizei_verfassungsschutz_geheimdienst_polizeilich
15,"wohn, umweltzon, philippsburg, modernisierungsschub, leben",17,2005,15_wohnung_wohnraum_wohnen_mieter
16,"verfahrensordnungen, agrartanker, schwerfällig, überwachungsstaat, niemals",15,2005,16_klar_diskriminierung_dürfen_unzureichend
17,"kulturell, kultur, kunst, zusammenleben, vielfältig",28,2005,17_kultur_kulturell_kunst_kultureinrichtung
18,"freiheit, tolerant, sicherheit, gerechtigkeit, verstehen",19,2005,18_freiheit_transformation_brauchen_sozial
19,"beschäftigungsfähigkeit, tempolimits, vorzeitig, fair, kern",10,2005,19_zeit_schuld_nahverkehr_verbraucherrechte
20,"sozial, arbeitsmarkt, arbeitslosigkeit, grundsicherung, beschäftigung",27,2005,20_arbeitslosigkeit_sozial_arbeitsmarkt_arbeitslosenversicherung
21,"opferberatung, spätfolg, kofi, weitergehen, überzeugen",20,2005,21_dafür_lehnen_gemeinsam_kämpfen
22,"vertragspartnerinn, verbraucherdaten, finanzdienstleistung, digitalisierung, telekommunikation",3,2005,22_digital_digitalisierung_wandel_arbeitswelt
23,"fdp, schwarzgelb, koalition, atomzeitalt, landtag",17,2005,23_koalition_bundestagswahl_wirtschaftspolitik_parlament
24,"steuer, niedrig, fdp, steuerberaterin, steuerarten",11,2005,24_einkommen_vermögen_steuer_euro
25,", , , , ",1,2005,25____
26,"justiz, forschungsgeheimnis, datenschutzgütesiegeln, datenschutzrechtlich, privatheit",10,2005,26_datenschutz_datum_schützen_sicherheit
27,"freizeitgroßeinrichtung, preisentwicklung, älter, pflegekosen, konstant",9,2005,27_pflegebedürftig_pflege_alt_pflegen
28,"gesundheitsförderung, gesundheitspolitik, gesundheitschancen, integrationsfirm, rauchen",11,2005,28_gesundheitspolitik_gesundheitsförderung_gesundheitswesen_verbessern
29,"politik, wahlversprech, interventionismus, politisch, akzent",15,2005,29_politik_politisch_kurswechsel_strategie
30,"tier, tierschutz, tierschutzverbände, jagdgesetz, naturschutzfläch",9,2005,30_tier_tierschutz_tierhaltung_tierart
31,"ähnlich, begrenzen, spitzensteuersatz, erhöhen, einkommensteuerpflichtig",13,2005,31_steuer_spitzensteuersatz_steuerrecht_steuersystem
32,"kerosinsteuer, globalisierungszeitalter, programm, paket, tobinsteuer",4,2005,32_steuerpakt_unterstützen_steuervermeidung_europäisch
33,"menschenrechtskommission, antikorruptionsgesetz, gesellschaftsrechtes, antiterrorkampf, menschenrechtsrabatt",6,2005,33_menschenrecht_rechtsstaat_rechter_menschenrechtspolitik
34,"www, gruene, wachstumskritisch, freundlich, mobilitätsbedürfnis",21,2005,34_sport_feminat_flüchtlingspolitik_zweitstimme
35,"behinderung, mensch, körpergewichts, stigmatisierung, teilhabeleistungsgesetz",8,2005,35_behinderung_gleichberechtigt_behinderter_internet
36,"globalisierung, gmbh, finanzverhandlung, weltinnenpolitik, globalisierungsbedingung",10,2005,36_globalisierung_international_entwicklungszusammenarbeit_global
37,"einkommensart, mittlerer, mitnahmeeffekte, mindestlohnregelunge, arbeitgeberinne",9,2005,37_mindestlohn_arbeitnehmerinnen_arbeitsplatz_militärausgabe
38,", , , , ",11,2005,38____
39,"generationenvertrag, neu, nachhaltigkeitsfaktor, wachstumsmärkt, kinderfreundlich",16,2005,39_generationenvertrag_neu_jung_gesellschaftsvertrag
40,"nachhaltigkeitstrategie, reformansatz, steuervergünstigungen, steuersubventionen, privatperson",9,2005,40_ökologisch_finanzreform_flächenverbrauch_ökosteuer
41,"mehrgenerationenwohn, hausgemeinschafen, heim, bequem, haus",5,2005,41_müssen_tatsächlich_regulierung_risik
42,"referenzdatei, datensammlungssucht, amtsgeheimnis, informationsfreiheitsgesetz, sms",5,2005,42_datum_data_informationsfreiheitsgesetz_informationsfreiheit
43,"nichtleiblich, grenzsituation, adoptiv, lebenspartnerschaftsgesetz, regenbogenfamili",3,2005,43_familie_regenbogenfamili_schwangerschaft_patchworkfamilie
44,"anthroposophier, therapieforme, homöopathie, komplementärmedizinisch, geschäftspolitik",5,2005,44_herausforderung_therapie_komplementärmedizinisch_behandlungsfehler
45,"ecosoc, städtebaupolitik, sozialrat, wirtschaftskriminalität, wirtschaftlich",6,2005,45_ökologisch_sozial_neu_marktwirtschaft
46,"türkei, integration, zukunftsvergessenheit, ökonomismus, markt",13,2005,46_zukunft_türkei_integration_exportchancen
47,"pflegeversicherung, vorruhestandsregelungen, alter, reichen, alt",6,2005,47_alter_alt_alterssicherung_leben
48,"strafrahmen, wehrpflicht, erhöhung, verbesserung, abschaffen",4,2005,48_bundeswehr_militärisch_transparenz_flugverkehr
49,"freiheit, sicherheit, datum, kulturgut, bibliotheke",10,2005,49_freiheit_datum_wahl_sicherheit
50,"terrorismus, bedrohung, rechtsextremismus, bedrohungslage, york",6,2005,50_rechtsextremismus_rassismus_terror_antisemitismus
51,"gesellschaft, grundaufgabe, generation, umbruch, tiefgreifend",7,2005,51_gesellschaft_gesellschaftlich_zunehmend_zusammenhalt
52,"eigenanteil, finanzierungsinstrument, finanzschwach, investitionsfähigkeit, investitionsstau",8,2005,52_finanzschwach_öffentlich_gemeinde_phantasieabfindung
53,"inhalt, stimme, schlusswort, welt, sexualisieren",2,2005,53_schlusswort_welt_sexualisieren_welthandel
54,"ratifizierungsprozes, salonfähig, perspektivwechsel, kopfpauschale, daher",6,2005,54_daher_prävention_now_technikfolgenabschätzung
55,"wehrpflicht, bundeswehr, rüstung, rüstungsvorhabe, angemessenheit",6,2005,55_bundeswehr_soldat_militärisch_kriegsdienstverweigerer
56,"lesben, schwulen, flüchtlingsrechten, schwule, adoptionsrecht",4,2005,56_lesben_schwule_schwul_lesbisch
58,"ostdeutschland, altersvorsorgeaufwendung, nichtleistungsbezieherinn, partnereinkommen, arbeitsmarktförderung",4,2005,58_ostdeutschland_westen_aufbau_infrastruktur
59,"geistig, arbeitsmarkt, vorgeschlagen, subventionsabbaus, hartzivgesetzgebung",7,2005,59_behinderung_teilhabeleistungsgesetz_eingliederungshilfe_arbeitsmarkt
61,"reproduktiv, entscheidungsbefugnisse, selbstbestimmung, menschenrecht, außenpolitik",4,2005,61_menschenrecht_international_außenpolitik_selbstbestimmung
63,"clever, blockaden, motto, starten, rot",6,2005,63_lastenausgleich_kämpfen_innenland_wasserqualität
64,"außenwirtschaftsgesetz, rüstungslieferung, exportgenehmigungen, krisenregion, rechtsanspruch",1,2005,64_export_rüstungsexport_krisenregion_restriktiv
65,"diskriminierung, antidiskriminierungsgesetz, gentestgesetz, konstitution, nichtwissen",4,2005,65_diskriminierung_antidiskriminierungsgesetz_minderheit_diskriminierend
66,"lauf, vierter, gewalt, leben, deutschland",1,2005,66_vergewaltigung_sexuell_gewalt_strafbar
67,"export, baumwollsubvention, subventioniert, schutzinteress, zucker",3,2005,67_kohlregierung_entwicklungsländern_agrarpolitik_entwicklungshilfe
68,"ressourcenleichtes, umweltqualität, verschwenderisch, konfliken, umweltfreundlich",3,2005,68_ökologisch_subvention_umwelt_umweltfreundliches
69,"jugendliche, lebensverhältnisse, jugendvertretungen, neuwahl, jugendhilfegesetzes",10,2005,69_jugendliche_generation_lebensverhältnisse_jugendvertretungen
-1,"müssen, neu, mensch, sollen, gut",1702,2009,-1_müssen_sollen_neu_mehr
0,"bildung, ausbildung, schule, jugendliche, hochschule",202,2009,Jugendbildung
1,"gesellschaftsvertrag, neu, new, politik, ökologisch",124,2009,Politik
2,"mann, feminismus, arbeit, gleichstellung, gleichberechtigung",60,2009,Gleichberechtigung
3,"europäisch, europa, union, parlament, brauchen",59,2009,EU
4,"kindern, kindergrundsicherung, erziehung, familie, alleinerziehend",90,2009,Familie
5,"erneuerbar, energien, energie, energieeffizienz, wärme",76,2009,Energiewende
6,"verkehr, bus, bundesverkehrswegeplan, autobahn, fernverkehr",43,2009,Verkehrswende
7,"flüchtling, migrantinn, migrant, asyl, einbürgerung",42,2009,Einwanderung
8,"klimawandel, klimaschutz, klima, klimapolitik, klimaschutzgesetz",58,2009,Klimaschutz
9,"landwirtschaft, biologisch, landbau, natur, landwirtinn",49,2009,Landwirtschaft
10,"demokratie, demokratisch, brauchen, politisch, freiheit",39,2009,10_demokratie_demokratisch_politisch_gesellschaft
11,"arbeit, beschäftigung, schwarzarbeit, arbeitsmarktpolitik, arbeiten",31,2009,11_arbeitszeitverkürzung_arbeit_arbeitszeit_job
12,"rente, privat, altersvorsorge, rentenversicherung, zusätzlich",47,2009,12_rente_rentenversicherung_krankenversicherung_altersvorsorge
13,"atomwaffe, nuklear, afghanistan, obama, bundeswehr",28,2009,13_militärisch_atomwaffe_bundeswehr_atomar
14,"polizei, geheimdienst, strafrechtlich, piraterie, verdächtiger",23,2009,14_polizei_verfassungsschutz_geheimdienst_polizeilich
15,"mieter, wohnen, zusammenleben, wohnung, sozial",28,2009,15_wohnung_wohnraum_wohnen_mieter
16,"klar, unterschied, feuerwehrmann, finanzsyst, vollzuschüß",35,2009,16_klar_diskriminierung_dürfen_unzureichend
17,"kultur, kulturell, kunst, künstlerisch, kulturschaffend",42,2009,17_kultur_kulturell_kunst_kultureinrichtung
18,"freiheit, überflüssig, blog, selbstbestimmung, internet",43,2009,18_freiheit_transformation_brauchen_sozial
19,"zeit, handlungsspielräume, schuld, schuldnerberatunge, verbraucherund",23,2009,19_zeit_schuld_nahverkehr_verbraucherrechte
20,"arbeitsmarkt, arbeitslosigkeit, sozial, arbeitslosengeld, job",31,2009,20_arbeitslosigkeit_sozial_arbeitsmarkt_arbeitslosenversicherung
21,"meiler, vorzeitig, riskant, übergangsquot, extragebühre",31,2009,21_dafür_lehnen_gemeinsam_kämpfen
22,"digital, digitalisierung, kreativität, kulturflatrate, privatkopien",17,2009,22_digital_digitalisierung_wandel_arbeitswelt
23,"koalition, fdp, interessenpolitik, parlament, bundestagswahl",31,2009,23_koalition_bundestagswahl_wirtschaftspolitik_parlament
24,"vermögen, bereits, milliardenhöhe, heute, steuer",22,2009,24_einkommen_vermögen_steuer_euro
26,"datum, sicherheit, datenschutz, schützen, zeit",24,2009,26_datenschutz_datum_schützen_sicherheit
27,"pflegebedürftig, alt, pflegen, sterben, pflegeheime",17,2009,27_pflegebedürftig_pflege_alt_pflegen
28,"gesundheitssystem, gesundheitsfachkräft, klassen, medizin, gesundheitswesen",16,2009,28_gesundheitspolitik_gesundheitsförderung_gesundheitswesen_verbessern
29,"politik, politisch, kurswechsel, konjunkturpolitisch, freiheitsstreben",15,2009,29_politik_politisch_kurswechsel_strategie
30,"tierschutz, tier, ressourcenreich, schmerzausschaltung, tierschutzrecht",7,2009,30_tier_tierschutz_tierhaltung_tierart
31,"managergehältern, spitzensteuersatz, steuersystem, steuerklasse, einkommensteuerpflichtig",20,2009,31_steuer_spitzensteuersatz_steuerrecht_steuersystem
32,"finanzumsatzsteuer, frequenzspektrum, fraunhofer, schuldenfallen, finanzaufklärung",8,2009,32_steuerpakt_unterstützen_steuervermeidung_europäisch
33,"menschenrecht, transgender, folterverbot, menschenrechtsrabatt, antiterrorkampf",8,2009,33_menschenrecht_rechtsstaat_rechter_menschenrechtspolitik
34,"energieeffizienzpaket, zweitstimme, entwicklungsbedürfniss, doppelzüngig, ampelkennzeichnung",13,2009,34_sport_feminat_flüchtlingspolitik_zweitstimme
35,"behinderung, gleichberechtigt, internet, behinderungen, barrierefreiheit",18,2009,35_behinderung_gleichberechtigt_behinderter_internet
36,"globalisierung, partnerschaft, neuverhandlung, übereinkommens, ökologisch",9,2009,36_globalisierung_international_entwicklungszusammenarbeit_global
37,"arbeitnehmerinnen, arbeitnehmer, einkommensart, mindestlohn, arbeitslosengeld",13,2009,37_mindestlohn_arbeitnehmerinnen_arbeitsplatz_militärausgabe
39,"gesellschaftsvertrag, generation, neu, vertrag, jung",21,2009,39_generationenvertrag_neu_jung_gesellschaftsvertrag
40,"finanzkrise, finanzreform, krise, zeitfenster, umschulungsmaßnahmen",21,2009,40_ökologisch_finanzreform_flächenverbrauch_ökosteuer
41,"bereitstellen, wiederzukommen, erstsprachen, hilfenetz, rezeptfrei",11,2009,41_müssen_tatsächlich_regulierung_risik
42,"datum, datenhandel, datenmissbrauch, speicherung, vorratsdatenspeicherung",17,2009,42_datum_data_informationsfreiheitsgesetz_informationsfreiheit
43,"regenbogenfamili, gleichgeschlechtlich, familie, krankheit, patchworkfamilie",6,2009,43_familie_regenbogenfamili_schwangerschaft_patchworkfamilie
44,"komplementärmedizinisch, jahrelange, gesundheitskost, kleingedruckten, naturheilmedizin",11,2009,44_herausforderung_therapie_komplementärmedizinisch_behandlungsfehler
45,"ökologisch, new, sozial, wirtschaft, wirtschaftsordnung",19,2009,45_ökologisch_sozial_neu_marktwirtschaft
46,"zukunft, integration, finanzieren, erneuerbar, türkei",3,2009,46_zukunft_türkei_integration_exportchancen
47,"alt, alter, altern, alterssicherung, fürchten",18,2009,47_alter_alt_alterssicherung_leben
48,"freiwilligenarmee, freedom, peepshow, militärisch, transparenz",7,2009,48_bundeswehr_militärisch_transparenz_flugverkehr
49,"freiheit, datum, gewährleistungs, versammlungsfreiheit, unkultur",15,2009,49_freiheit_datum_wahl_sicherheit
50,"rechtsextremismus, antisemitismus, rassismus, terror, behindertenfeindlichkeit",7,2009,50_rechtsextremismus_rassismus_terror_antisemitismus
51,"gesellschaft, blockieren, große, miteinanderlebens, utopisch",17,2009,51_gesellschaft_gesellschaftlich_zunehmend_zusammenhalt
52,"gewässerrahmenrichtlinie, elbausbau, managerbezüge, phantasieabfindung, bauprojekt",6,2009,52_finanzschwach_öffentlich_gemeinde_phantasieabfindung
53,"schlusswort, sexualisieren, gelegentlich, welt, welthandel",11,2009,53_schlusswort_welt_sexualisieren_welthandel
54,"emissionszertifikat, versteigern, verantwortungsbewusst, märkte, debatte",3,2009,54_daher_prävention_now_technikfolgenabschätzung
55,"bundeswehr, wehrpflicht, militärisch, soldatinne, ressourcenkrieg",6,2009,55_bundeswehr_soldat_militärisch_kriegsdienstverweigerer
56,"schwul, lesben, lesbisch, adoptionsrecht, adoption",8,2009,56_lesben_schwule_schwul_lesbisch
57,"einsatzgebiete, recyclingfähigkeit, qualitätsmerkmal, elektronik, verschmutzung",2,2009,57_müll_abfälle_müllverbrennungsanlag_müllverbrennungsanlage
58,"unüberwindlich, nachbau, gebühren, sprache, verständlich",4,2009,58_ostdeutschland_westen_aufbau_infrastruktur
59,"behinderung, nachteilsausgleiche, teilhabeleistungsgesetz, notfallversorgung, familienförderung",5,2009,59_behinderung_teilhabeleistungsgesetz_eingliederungshilfe_arbeitsmarkt
60,"hilfebedürftigen, verlässlichkeit, nachhaltiges, chancengerechtigkeit, wünschen",5,2009,60_brauchen_fähigkeit_mittelmäßig_netzausbau
61,"menschenrecht, menschenrechtsinstitutione, rechtstaatlichkeit, weltgipfel, exportländern",11,2009,61_menschenrecht_international_außenpolitik_selbstbestimmung
63,"zurück, früh, staatsziel, anfang, niemand",6,2009,63_lastenausgleich_kämpfen_innenland_wasserqualität
64,"ausfuhrbürgschaften, genehmigungsanspruch, ausfuhr, rüstungsexport, rüstungsgüter",2,2009,64_export_rüstungsexport_krisenregion_restriktiv
65,"unbeirrt, gleichheitsartikel, gemeinschaftsunternehmen, diskriminierung, diskriminieren",5,2009,65_diskriminierung_antidiskriminierungsgesetz_minderheit_diskriminierend
66,"kriminelles, täterinn, sexualität, verurteilen, täter",2,2009,66_vergewaltigung_sexuell_gewalt_strafbar
67,"exporterstattung, agrarimport, dumpingpreisen, entwicklungsland, agrarsubventionen",3,2009,67_kohlregierung_entwicklungsländern_agrarpolitik_entwicklungshilfe
68,"ökologisch, umweltschädlich, umwelt, verbraucherinformatione, ressourcenfluch",13,2009,68_ökologisch_subvention_umwelt_umweltfreundliches
69,"generation, stimme, jugendvertretungen, hauptversammlunge, schuldzuweisung",7,2009,69_jugendliche_generation_lebensverhältnisse_jugendvertretungen
-1,"mehr, müssen, gut, sollen, mensch",2762,2013,-1_müssen_sollen_neu_mehr
0,"bildung, jugendliche, jung, hochschule, schule",220,2013,Jugendbildung
1,"wandel, politik, ökologisch, europäisch, bürgerversicherung",145,2013,Politik
2,"gleichberechtigung, geschlechtergerecht, frauenpolitik, geschlechter, gesellschaft",113,2013,Gleichberechtigung
3,"europäisch, europa, union, parlament, demokratisch",159,2013,EU
4,"kindergrundsicherung, kindern, ehegattensplitting, familie, kinderbetreuung",116,2013,Familie
5,"erneuerbar, energien, energiewende, energie, energieeffizienz",160,2013,Energiewende
6,"verkehr, fahrrad, bus, bundesverkehrswegeplan, lärm",81,2013,Verkehrswende
7,"flüchtling, staatsbürgerschaft, asyl, deutschland, asylverfahren",79,2013,Einwanderung
8,"klimaschutz, klimaschutzgesetz, klimakatastrophe, klimawandel, klimagerechtigkeit",60,2013,Klimaschutz
9,"landwirtschaft, natur, umwelt, landwirtschaftlich, vegetarisch",69,2013,Landwirtschaft
10,"demokratie, demokratisch, politisch, gesellschaft, verwertungsgesellschaften",79,2013,10_demokratie_demokratisch_politisch_gesellschaft
11,"job, arbeit, arbeitszeit, arbeitsmarkt, arbeiten",60,2013,11_arbeitszeitverkürzung_arbeit_arbeitszeit_job
12,"rentenversicherung, garantierent, rente, krankenversicherung, altersvorsorge",69,2013,12_rente_rentenversicherung_krankenversicherung_altersvorsorge
13,"atomwaffe, militärisch, eingreifen, deutschland, militär",39,2013,13_militärisch_atomwaffe_bundeswehr_atomar
14,"polizei, aufklärung, geheimdienst, zurückdrängen, verfassungsschutz",64,2013,14_polizei_verfassungsschutz_geheimdienst_polizeilich
15,"wohnraum, fördern, wohnen, region, wohnungsbau",40,2013,15_wohnung_wohnraum_wohnen_mieter
16,"diskriminierung, klar, urheberrecht, missbrauchsskandal, haftungsregelungen",50,2013,16_klar_diskriminierung_dürfen_unzureichend
17,"kultur, kulturell, kunst, kultureinrichtung, kulturschaffend",57,2013,17_kultur_kulturell_kunst_kultureinrichtung
18,"freiheit, sicherheitsarchitektur, gerechtigkeit, brauchen, sozial",29,2013,18_freiheit_transformation_brauchen_sozial
19,"schuld, längst, kreditgeber, repressalien, whistleblowern",38,2013,19_zeit_schuld_nahverkehr_verbraucherrechte
20,"ii, arbeitslosengeld, sozial, arbeitslosenversicherung, arbeitsmarkt",31,2013,20_arbeitslosigkeit_sozial_arbeitsmarkt_arbeitslosenversicherung
21,"idee, kämpfen, grenzüberschreitung, usual, neugründung",35,2013,21_dafür_lehnen_gemeinsam_kämpfen
22,"digital, digitalisierung, kulturell, wandel, revolutionieren",33,2013,22_digital_digitalisierung_wandel_arbeitswelt
23,"koalition, bundestagswahl, fdp, wirtschaftspolitik, schwarz",24,2013,23_koalition_bundestagswahl_wirtschaftspolitik_parlament
24,"steuer, euro, vermögen, steuerzahlerinnen, finanzsystem",48,2013,24_einkommen_vermögen_steuer_euro
26,"datenschutz, datum, schützen, sicherheit, grenzüberschreitend",27,2013,26_datenschutz_datum_schützen_sicherheit
27,"pflegebedürftig, pflege, alt, pflegen, gesundheitssystem",31,2013,27_pflegebedürftig_pflege_alt_pflegen
28,"gesundheit, gesundheitsversorgung, verbessern, bürgerversicherung, brauchen",23,2013,28_gesundheitspolitik_gesundheitsförderung_gesundheitswesen_verbessern
29,"politik, politisch, beschaffungspolitik, medium, brauchen",35,2013,29_politik_politisch_kurswechsel_strategie
30,"tier, tierschutz, tierart, tierhaltung, ethikkommission",24,2013,30_tier_tierschutz_tierhaltung_tierart
31,"euro, besteuern, steuerrecht, subventionsabbau, steuerpolitisch",33,2013,31_steuer_spitzensteuersatz_steuerrecht_steuersystem
32,"stadt, steuerpakt, programm, steuerdumping, steuervermeidung",40,2013,32_steuerpakt_unterstützen_steuervermeidung_europäisch
33,"rechtsstaat, menschenrecht, unterdrückung, menschenrechtsverletzung, deutschland",19,2013,33_menschenrecht_rechtsstaat_rechter_menschenrechtspolitik
34,"handwerk, ausgabenprioritäter, hochzurüst, zweitstimme, schuldentilgung",10,2013,34_sport_feminat_flüchtlingspolitik_zweitstimme
35,"behinderung, selbstbestimmungsrechen, behindertenrechtskonvention, minimieren, internet",25,2013,35_behinderung_gleichberechtigt_behinderter_internet
36,"entwicklungszusammenarbeit, sozial, international, euro, global",16,2013,36_globalisierung_international_entwicklungszusammenarbeit_global
37,"mindestlohn, freibeträge, euro, arbeitnehmerinnen, erhöhung",20,2013,37_mindestlohn_arbeitnehmerinnen_arbeitsplatz_militärausgabe
39,"generationenvertrag, alt, familienbeziehunge, zusammentreffens, arena",16,2013,39_generationenvertrag_neu_jung_gesellschaftsvertrag
40,"ökologisch, verbraucherinformationsgesetz, finanzreform, ökonomisch, krise",28,2013,40_ökologisch_finanzreform_flächenverbrauch_ökosteuer
41,"sollen, rückzugsgebien, breitbandinternetanschluss, kulturellen, wohngegend",22,2013,41_müssen_tatsächlich_regulierung_risik
42,"data, datum, videoüberwachung, informationsfreiheitsgesetz, datenschutz",30,2013,42_datum_data_informationsfreiheitsgesetz_informationsfreiheit
43,"familie, gesundheitsrisiken, heterosexuell, familienmodellen, schwangerschaft",12,2013,43_familie_regenbogenfamili_schwangerschaft_patchworkfamilie
44,"hilfsangebot, therapie, speichern, jobcenter, herausforderung",22,2013,44_herausforderung_therapie_komplementärmedizinisch_behandlungsfehler
45,"ökologisch, marktwirtschaft, regulierung, markt, wirtschaftsordnung",18,2013,45_ökologisch_sozial_neu_marktwirtschaft
46,"zukunft, heißen, schaffen, sparsamer, beschreiben",22,2013,46_zukunft_türkei_integration_exportchancen
47,"alter, maßnahmenkost, lebensunterhalts, altersarmut, alt",14,2013,47_alter_alt_alterssicherung_leben
48,"film, rüstungsexportentscheidunge, flugroutenplanung, hollywood, förderrichtlinien",12,2013,48_bundeswehr_militärisch_transparenz_flugverkehr
49,"freiheit, datum, frei, versammlungsfreiheit, wahl",19,2013,49_freiheit_datum_wahl_sicherheit
50,"rechtsextremismus, rassismus, antisemitismus, gruppenbezogen, menschenfeindlichkeit",15,2013,50_rechtsextremismus_rassismus_terror_antisemitismus
51,"gesellschaft, zusammenleben, erfreulich, qualität, gesundheitsbereich",8,2013,51_gesellschaft_gesellschaftlich_zunehmend_zusammenhalt
52,"unterstützung, mittelverteilung, finanzierungslücke, aufsichtsratssitzung, landespolitik",17,2013,52_finanzschwach_öffentlich_gemeinde_phantasieabfindung
53,"schlusswort, geringverdiener, zugute, informieren, haushalt",4,2013,53_schlusswort_welt_sexualisieren_welthandel
54,"vorratsdatenspeicherung, schattenmärkt, erkenntnisgewinnung, länderbezogen, offenlegungspflichten",13,2013,54_daher_prävention_now_technikfolgenabschätzung
55,"bundeswehr, haushaltskonsolidierung, panzerschrank, entwicklungsorganisation, militäreinsätzen",9,2013,55_bundeswehr_soldat_militärisch_kriegsdienstverweigerer
56,"paar, gleichgeschlechtlich, lesben, schwul, adoptionsrecht",12,2013,56_lesben_schwule_schwul_lesbisch
57,"seltenst, industrienation, recycling, gas, täglich",2,2013,57_müll_abfälle_müllverbrennungsanlag_müllverbrennungsanlage
58,"exemplarisch, unternehmensstruktur, dumpingpraktik, lizenzgebühren, kontrollsystem",7,2013,58_ostdeutschland_westen_aufbau_infrastruktur
59,"teilhabeleistungsgesetz, behinderung, eingliederungshilfe, sozialhilfe, unterstützung",22,2013,59_behinderung_teilhabeleistungsgesetz_eingliederungshilfe_arbeitsmarkt
60,"mittelmäßig, brauchen, fähigkeit, leicht, fortbildungsmöglichkeiten",17,2013,60_brauchen_fähigkeit_mittelmäßig_netzausbau
61,"menschenrecht, entwicklungspolitik, zentrum, richtig, außen",4,2013,61_menschenrecht_international_außenpolitik_selbstbestimmung
63,"unbegleiten, unfaire, beginnen, schon, kämpfen",3,2013,63_lastenausgleich_kämpfen_innenland_wasserqualität
64,"export, rüstungsexport, kontrollgesetz, begrenzen, rüstungsexportgesetz",16,2013,64_export_rüstungsexport_krisenregion_restriktiv
65,"diskriminierung, diskriminierend, diskriminieren, strukturell, antidiskriminierungsgesetz",11,2013,65_diskriminierung_antidiskriminierungsgesetz_minderheit_diskriminierend
66,"teilschuld, notfallverhütung, vergewaltigungsmythen, vergewaltigt, anonymer",2,2013,66_vergewaltigung_sexuell_gewalt_strafbar
67,"exportsubventionen, entwicklungsländern, exportüberschuß, agrardumping, women",8,2013,67_kohlregierung_entwicklungsländern_agrarpolitik_entwicklungshilfe
68,"ökologisch, bequemlichkeit, ressourcenverschwendend, innovationsstrategie, unfairen",7,2013,68_ökologisch_subvention_umwelt_umweltfreundliches
69,"jugendliche, nutzerinnen, jugendbeiräte, jugendparlament, organisationsformen",13,2013,69_jugendliche_generation_lebensverhältnisse_jugendvertretungen
-1,"sollen, gut, mensch, müssen, mehr",1936,2017,-1_müssen_sollen_neu_mehr
0,"bildung, schule, jung, jugendliche, ausbildung",144,2017,Jugendbildung
1,"stehen, europa, ökologisch, unterstützen, politik",143,2017,Politik
2,"gleichberechtigung, bezahlen, gleich, arbeit, gleichberechtigt",66,2017,Gleichberechtigung
3,"europäisch, europa, union, gemeinsam, parlament",127,2017,EU
4,"kindern, einkommen, kindergrundsicherung, kinderzeit, kinderarmut",114,2017,Familie
5,"erneuerbar, energien, energie, energiewende, wind",86,2017,Energiewende
6,"verkehr, nahverkehr, bus, humanitär, fahrrad",97,2017,Verkehrswende
7,"flüchtlingspolitik, flüchtling, asyl, asylrecht, staatsbürgerschaftsrecht",106,2017,Einwanderung
8,"klimaschutz, klimakrise, klima, klimaabkommen, klimaziel",76,2017,Klimaschutz
9,"landwirtschaft, industriell, natur, landwirt, landwirtschaftlich",78,2017,Landwirtschaft
10,"demokratie, demokratisch, vertrauen, institution, gesellschaft",42,2017,10_demokratie_demokratisch_politisch_gesellschaft
11,"arbeit, job, mehrarbeit, beschäftigung, arbeiten",37,2017,11_arbeitszeitverkürzung_arbeit_arbeitszeit_job
